episode_number,title,pubdate_short,primary_start_year,primary_end_year,year_label,primary_region,era_bucket,themes,key_figures,is_series,series_key,part_number,is_strongly_1800_1934,confidence,reasoning,duration,audio_url,spotify_search_url,guid
399,399. The Savage Storm: World War II and The Battle for Italy,2023-12-14,1943,1943,1943,Italy,World Wars & Interwar,War & Military; Politics & Power,,false,,,false,high,"The description explicitly identifies the focus as the Battle for Italy in 1943 during the Second World War, including the Allied invasion of Italy in September and the campaign up the peninsula.",2955,https://pdst.fm/e/traffic.megaphone.fm/GLT8130436942.mp3?updated=1702491427,https://open.spotify.com/search/The%20Rest%20Is%20History%20399.%20The%20Savage%20Storm%3A%20World%20War%20II%20and%20The%20Battle%20for%20Italy,2fa27fce-9384-11ee-bacc-afa2fdf9b1cc
400,400. Victorian Britain's Maddest Mystery,2023-12-18,1854,1874,1854 – 1874,Britain,Long 19th Century,Crime & Mystery; Empire & Colonialism; Sex & Scandal,Roger Tichborne; Arthur Orton,false,,,true,high,"The episode is anchored by Roger Tichborne's shipwreck and presumed death in 1854, followed twenty years later by Arthur Orton's claim and the ensuing Victorian trial. The description explicitly calls it a case of Victorian England and highlights mystery, race, empire, and class in 19th-century British society.",2735,https://pdst.fm/e/traffic.megaphone.fm/GLT4466006716.mp3?updated=1703066755,https://open.spotify.com/search/The%20Rest%20Is%20History%20400.%20Victorian%20Britain%27s%20Maddest%20Mystery,47c9109c-98ff-11ee-ac36-a3f3cfd8d47b
401,401. Windrush: The Story of Black Britain,2023-12-21,1948,1948,1948,Britain,Postwar,Empire & Colonialism; Politics & Power,,false,,,false,high,"The episode is anchored by the HMT Windrush voyage and docking in June 1948, described as a seminal and foundational moment in the history of Black Britain. Although it discusses the communities and long-term significance that followed, the dominant focus is the 1948 event itself.",3000,https://pdst.fm/e/traffic.megaphone.fm/GLT4826407019.mp3?updated=1703118131,https://open.spotify.com/search/The%20Rest%20Is%20History%20401.%20Windrush%3A%20The%20Story%20of%20Black%20Britain,b675a898-8397-11ee-a063-a75f738b108e
402,402. Christmas: Pagan or Christian?,2023-12-25,-100,400,100 BCE – 400,Mediterranean,Ancient,Religion & Church; Culture & Arts,,false,,,false,medium,"The episode focuses on Christmas's origins in the Roman Empire, including the Roman festival of Saturnalia, the cult of Sol Invictus, and Mithraism. These traditions place the main historical focus broadly in the late BCE and early CE Roman world.",3531,https://pdst.fm/e/traffic.megaphone.fm/GLT8329172184.mp3?updated=1703508615,https://open.spotify.com/search/The%20Rest%20Is%20History%20402.%20Christmas%3A%20Pagan%20or%20Christian%3F,f204ec30-a29f-11ee-85c1-07c6dda834cb
403,403. The Mystery of the Pregnant Pope,2023-12-28,850,900,850 – 900,Italy,Medieval,Religion & Church; Politics & Power; Sex & Scandal; Biography,Joan (the Popess); Pope John VIII,false,,,false,medium,"The description explicitly frames the story in the “medieval Church” and identifies Joan as rising to become Pope John VIII, placing the main focus in the ninth-century medieval papacy. The Vatican and papal setting make Italy the dominant region, though the story also involves an English woman and wider European politics.",2853,https://pdst.fm/e/traffic.megaphone.fm/GLT1981561492.mp3?updated=1703726604,https://open.spotify.com/search/The%20Rest%20Is%20History%20403.%20The%20Mystery%20of%20the%20Pregnant%20Pope,0b2e9e88-9b6e-11ee-8faa-0bdd0306ae30
404,404. The Nazis in Power: The Night of the Long Knives (Part 1),2024-01-01,1934,1934,1934,Germany,World Wars & Interwar,Politics & Power; War & Military; Ideology; Assassination,Adolf Hitler; Ernst Röhm,true,The Nazis in Power,1,true,high,"The description explicitly dates the central event to “the 30th of June 1934” and discusses Hitler’s consolidation of power after becoming Chancellor in 1933. It focuses on the Nazi factional struggle, the SA and SS, and the purge known as the Night of the Long Knives.",3308,https://pdst.fm/e/traffic.megaphone.fm/GLT3861584466.mp3?updated=1729781069,https://open.spotify.com/search/The%20Rest%20Is%20History%20404.%20The%20Nazis%20in%20Power%3A%20The%20Night%20of%20the%20Long%20Knives%20%28Part%201%29,5175d774-a66a-11ee-bf7f-b315e6eb6a64
405,405. The Nazis in Power: The Nuremberg Rallies (Part 2),2024-01-04,1934,1934,1934,Germany,World Wars & Interwar,Politics & Power; Ideology; Culture & Arts,Adolf Hitler; Joseph Goebbels,true,The Nazis in Power,2,true,high,"The description explicitly dates the central event to September 1934, when the Nazis held their sixth annual party conference at Nuremberg. It focuses on Hitler’s ideological vision, Goebbels’s propaganda machine, and Nazi indoctrination in the build-up to the Second World War.",3185,https://pdst.fm/e/traffic.megaphone.fm/GLT8681167377.mp3?updated=1729781109,https://open.spotify.com/search/The%20Rest%20Is%20History%20405.%20The%20Nazis%20in%20Power%3A%20The%20Nuremberg%20Rallies%20%28Part%202%29,d0214900-a66a-11ee-b4a0-9b10a9c74f50
406,406. The Nazis in Power: Hitler’s Road to War (Part 3),2024-01-08,1928,1939,1928 – 1939,Germany,World Wars & Interwar,War & Military; Politics & Power; Ideology; Diplomacy,Adolf Hitler,true,The Nazis in Power,3,false,high,"The description explicitly says Hitler had been planning for war since 1928 and focuses on Nazi rearmament, expansion of the Third Reich, and exploiting Britain and France before another war, leading up to the outbreak of the Second World War.",3555,https://pdst.fm/e/traffic.megaphone.fm/GLT6776521114.mp3?updated=1729781136,https://open.spotify.com/search/The%20Rest%20Is%20History%20406.%20The%20Nazis%20in%20Power%3A%20Hitler%E2%80%99s%20Road%20to%20War%20%28Part%203%29,eb06bce6-a97b-11ee-8b9e-3377243e2b0c
407,407. The Nazis in Power: The Conquest of Austria (Part 4),2024-01-11,1937,1938,1937 – 1938,Europe,World Wars & Interwar,Politics & Power; Empire & Colonialism; Genocide & Atrocity; Diplomacy,Adolf Hitler; Kurt Schuschnigg,true,The Nazis in Power,4,false,high,"The description explicitly anchors the episode in 1937–1938, culminating in Hitler’s ultimatum on 11 March 1938 and the German army’s annexation of Austria. It also discusses the early detention, discrimination and deportation of Vienna’s Jewish population.",3325,https://pdst.fm/e/traffic.megaphone.fm/GLT5380362144.mp3?updated=1729781149,https://open.spotify.com/search/The%20Rest%20Is%20History%20407.%20The%20Nazis%20in%20Power%3A%20The%20Conquest%20of%20Austria%20%28Part%204%29,a2348142-a97b-11ee-85ee-c787ddf68c8a
408,408. The Nazis in Power: Hitler's Dream (Part 5),2024-01-15,1933,1945,1933 – 1945,Germany,World Wars & Interwar,Ideology; Genocide & Atrocity; Politics & Power; Science & Technology,Adolf Hitler,true,The Nazis in Power,5,false,high,"The episode is anchored in Nazi Germany's July 1933 compulsory-sterilisation law and discusses the escalating racial sterilisation, euthanasia, and extermination program, placing the dominant focus in the Nazi era through the Second World War. Its discussion of 19th-century Darwinism and older racial ideals provides ideological background rather than the main period.",3188,https://pdst.fm/e/traffic.megaphone.fm/GLT6100029744.mp3?updated=1729781181,https://open.spotify.com/search/The%20Rest%20Is%20History%20408.%20The%20Nazis%20in%20Power%3A%20Hitler%27s%20Dream%20%28Part%205%29,245ab7e2-b320-11ee-abf3-c7ea58eb1802
409,409. The Nazis in Power: Hitler's War on the Jews (Part 6),2024-01-16,1933,1939,1933 – 1939,Germany,World Wars & Interwar,Genocide & Atrocity; Politics & Power; Ideology,Adolf Hitler,true,The Nazis in Power,6,false,high,"The description focuses on Nazi persecution of Jews in the Reich, including the 1936 Berlin Olympics and the escalation in the lead-up to the Second World War, anchoring the episode to roughly 1933–1939.",3108,https://pdst.fm/e/traffic.megaphone.fm/GLT9460111455.mp3?updated=1729781195,https://open.spotify.com/search/The%20Rest%20Is%20History%20409.%20The%20Nazis%20in%20Power%3A%20Hitler%27s%20War%20on%20the%20Jews%20%28Part%206%29,8c06a55c-b403-11ee-9317-e72a74ba0bd5
410,410. The Nazis in Power: The Night of Broken Glass (Part 7),2024-01-18,1938,1938,1938,Germany,World Wars & Interwar,Genocide & Atrocity; Politics & Power; War & Military,Adolf Hitler,true,The Nazis in Power,7,false,high,"The description repeatedly anchors the episode in November and late 1938, focusing on the build-up to and violence of Kristallnacht, while mentioning Hitler's ambitions and the growing threat of another world war.",2684,https://pdst.fm/e/traffic.megaphone.fm/GLT5771265943.mp3?updated=1729781221,https://open.spotify.com/search/The%20Rest%20Is%20History%20410.%20The%20Nazis%20in%20Power%3A%20The%20Night%20of%20Broken%20Glass%20%28Part%207%29,017adc58-b559-11ee-99f8-5b28ee5ab07c
411,411. The Man in the Iron Mask,2024-01-22,1669,1703,1669 – 1703,France,Early Modern,Crime & Mystery; Monarchy & Royalty; Politics & Power,Louis XIV,false,,,false,high,"The description explicitly places the mystery in the late 17th century during Louis XIV's reign and describes the prisoner's movement between prisons, conventionally dating the Man in the Iron Mask story to roughly 1669–1703.",2905,https://pdst.fm/e/traffic.megaphone.fm/GLT3787137343.mp3?updated=1705679615,https://open.spotify.com/search/The%20Rest%20Is%20History%20411.%20The%20Man%20in%20the%20Iron%20Mask,c50615ee-b5f8-11ee-9a54-47e05876843a
412,"412. Romans in Space: Star Wars, Dune and Beyond...",2024-01-25,-509,476,509 BCE – 476,Italy,Ancient,Culture & Arts; Literature; Politics & Power; Empire & Colonialism,,false,,,false,medium,"The episode focuses on Roman history as reflected in popular culture, including the transition from a Republic to an Empire and the 'fall of the Roman Empire.' The description explicitly frames the discussion around Roman history, while noting that Julius Caesar and Augustus are not themselves the subject.",3200,https://pdst.fm/e/traffic.megaphone.fm/GLT3832078172.mp3?updated=1706183833,https://open.spotify.com/search/The%20Rest%20Is%20History%20412.%20Romans%20in%20Space%3A%20Star%20Wars%2C%20Dune%20and%20Beyond...,37e8e1d0-bab9-11ee-8e9b-8368a68c24ca
413,413. The Peasants' Revolt: England Erupts (Part 1),2024-01-29,1381,1381,1381,Britain,Medieval,Revolution; Politics & Power; Monarchy & Royalty; Economics & Trade,Richard II; Wat Tyler,true,,,false,high,"The description explicitly dates the uprising to 1381 and focuses on the Peasants’ Revolt in southern England, including the siege of London and the confrontation between Richard II and Wat Tyler.",3146,https://pdst.fm/e/traffic.megaphone.fm/GLT8198769595.mp3?updated=1706483816,https://open.spotify.com/search/The%20Rest%20Is%20History%20413.%20The%20Peasants%27%20Revolt%3A%20England%20Erupts%20%28Part%201%29,58ba519c-bc43-11ee-9835-db03853888d6
414,414. The Peasants’ Revolt: London’s Burning (Part 2),2024-02-01,1381,1381,1381,Britain,Medieval,Revolution; Politics & Power; Monarchy & Royalty; War & Military,Wat Tyler; Richard II,true,,,false,high,"The description explicitly dates the events to “the 13th of June 1381” and focuses on the Peasants’ Revolt in London, including Wat Tyler’s rebels and the young King Richard II.",3042,https://pdst.fm/e/traffic.megaphone.fm/GLT6726049231.mp3?updated=1706795730,https://open.spotify.com/search/The%20Rest%20Is%20History%20414.%20The%20Peasants%E2%80%99%20Revolt%3A%20London%E2%80%99s%20Burning%20%28Part%202%29,b8076d84-bc42-11ee-b756-b337b9686287
415,415. The Murder of Richard II (Part 3),2024-02-05,1377,1400,1377 – 1400,Britain,Medieval,Politics & Power; Monarchy & Royalty; War & Military,Richard II,true,,,false,high,"The description focuses on Richard II's reign, including the Peasants' Revolt of 1381, his deposition, and his mysterious death. Richard ruled from 1377 until his deposition in 1399 and died in 1400, placing the episode firmly in the medieval period.",3237,https://pdst.fm/e/traffic.megaphone.fm/GLT6435684837.mp3?updated=1706885536,https://open.spotify.com/search/The%20Rest%20Is%20History%20415.%20The%20Murder%20of%20Richard%20II%20%28Part%203%29,8c04792e-bc43-11ee-a68c-6feda6df087e
416,416. The Canterbury Tales (Part 4),2024-02-08,1340,1400,1340 – 1400,Britain,Medieval,Literature; Biography; War & Military; Politics & Power,Geoffrey Chaucer; Edward III; John of Gaunt,true,,,false,high,"The description centers on Geoffrey Chaucer’s life and work in “14th century England,” including the Hundred Years’ War, the Black Death, London politics, and the Peasants’ Revolt. Chaucer’s stated lifetime and the events discussed place the focus roughly in 1340–1400.",3195,https://pdst.fm/e/traffic.megaphone.fm/GLT1956280616.mp3?updated=1706885602,https://open.spotify.com/search/The%20Rest%20Is%20History%20416.%20The%20Canterbury%20Tales%20%28Part%204%29,f26ae1f8-bc43-11ee-8e46-17076e75f220
417,417. Britain in 1974: State of Emergency (Part 1),2024-02-12,1974,1974,1974,Britain,Postwar,Politics & Power; Economics & Trade; War & Military,,true,Britain in 1974,1,false,high,"The description explicitly focuses on Britain in 1974, including two general elections, the three-day week, trade-union conflict, the miners' strike, and the impact of the Yom Kippur War on oil prices.",3467,https://pdst.fm/e/traffic.megaphone.fm/GLT6761791949.mp3?updated=1707753485,https://open.spotify.com/search/The%20Rest%20Is%20History%20417.%20Britain%20in%201974%3A%20State%20of%20Emergency%20%28Part%201%29,45ca8846-c1ab-11ee-a826-6b2abd358b04
418,418. Britain in 1974: The Crisis Election (Part 2),2024-02-13,1974,1974,1974,Britain,Postwar,Politics & Power; Economics & Trade; Terrorism,Edward Heath; Harold Wilson; Jeremy Thorpe; Enoch Powell,true,Britain in 1974,2,false,high,"The episode is explicitly titled “Britain in 1974” and describes the February 1974 election, including Edward Heath, Harold Wilson, Jeremy Thorpe and Enoch Powell, amid economic chaos and an IRA attack.",2937,https://pdst.fm/e/traffic.megaphone.fm/GLT9690615062.mp3?updated=1707747695,https://open.spotify.com/search/The%20Rest%20Is%20History%20418.%20Britain%20in%201974%3A%20The%20Crisis%20Election%20%28Part%202%29,7d6c230e-c1ab-11ee-a4a2-d36d6d9ebb45
419,419. Britain in 1974: Countdown to a Coup (Part 3),2024-02-15,1974,1974,1974,Britain,Postwar,Politics & Power; Economics & Trade; Espionage; Sex & Scandal,Harold Wilson; Marcia Williams,true,Britain in 1974,3,false,high,"The description explicitly focuses on the February 1974 election, Harold Wilson's first 1974 government, and crises occurring throughout that year. References to suspected KGB involvement and Wilson's relationship with Marcia Williams support the espionage and sex-and-scandal themes.",3795,https://pdst.fm/e/traffic.megaphone.fm/GLT2033018212.mp3?updated=1707747735,https://open.spotify.com/search/The%20Rest%20Is%20History%20419.%20Britain%20in%201974%3A%20Countdown%20to%20a%20Coup%20%28Part%203%29,bbbcbc7c-c1ab-11ee-be4a-1ffb47b3b17f
420,420. Britain in 1974: Thatcher Enters the Ring (Part 4),2024-02-16,1974,1974,1974,Britain,Postwar,Politics & Power; Crime & Mystery; Economics & Trade; Monarchy & Royalty,Harold Wilson; Edward Heath; Margaret Thatcher,true,Britain in 1974,4,false,high,"The description explicitly identifies the episode as the conclusion to a series on “one of the maddest years in British history, 1974,” and discusses the 5 October 1974 Guildford Pub Bombings and the general election five days later. Its focus is Britain’s political, economic, and security crisis during that year.",2951,https://pdst.fm/e/traffic.megaphone.fm/GLT2799978515.mp3?updated=1708044521,https://open.spotify.com/search/The%20Rest%20Is%20History%20420.%20Britain%20in%201974%3A%20Thatcher%20Enters%20the%20Ring%20%28Part%204%29,e5f39eca-c1ab-11ee-b07f-b3673c7063d2
